image_id,split,image_filename,condition_scenario,camera_angle,lighting,distance,expected_classes,annotation_status,source_type,diagnostic_status
goat_0770,train,goat_0770.jpg,healthy,side_right,outdoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0771,train,goat_0771.jpg,healthy,side_right,indoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0772,train,goat_0772.jpg,multiple_visible_signs,rear,outdoor,close,goat|abnormal_posture|eye_discharge,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0773,train,goat_0773.jpg,healthy,side_left,indoor,close,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0774,train,goat_0774.jpg,nasal_discharge,front,outdoor,far,goat|nasal_discharge,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0775,train,goat_0775.jpg,healthy,side_left,outdoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0776,train,goat_0776.jpg,healthy,side_right,good,close,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0777,train,goat_0777.jpg,healthy,side_left,good,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0778,train,goat_0778.jpg,possible_lameness,front,outdoor,far,goat|possible_lameness,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0779,train,goat_0779.jpg,multiple_visible_signs,rear,good,medium,goat|skin_lesion|possible_lameness,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0780,train,goat_0780.jpg,healthy,side_left,low_light,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0781,train,goat_0781.jpg,multiple_visible_signs,side_right,indoor,far,goat|possible_lameness|skin_lesion,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0782,train,goat_0782.jpg,healthy,side_left,low_light,medium,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0783,train,goat_0783.jpg,skin_lesion,side_right,indoor,close,goat|skin_lesion,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0784,train,goat_0784.jpg,skin_lesion,rear,good,close,goat|skin_lesion,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0785,train,goat_0785.jpg,nasal_discharge,side_left,good,medium,goat|nasal_discharge,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0786,train,goat_0786.jpg,healthy,front,indoor,medium,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0787,train,goat_0787.jpg,multiple_visible_signs,side_left,good,far,goat|skin_lesion|abnormal_posture,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0788,train,goat_0788.jpg,healthy,side_left,indoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0789,train,goat_0789.jpg,healthy,side_right,good,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0790,train,goat_0790.jpg,healthy,rear,low_light,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0791,train,goat_0791.jpg,eye_discharge,side_left,low_light,medium,goat|eye_discharge,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0792,train,goat_0792.jpg,possible_lameness,side_right,low_light,close,goat|possible_lameness,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0793,train,goat_0793.jpg,abnormal_posture,side_left,indoor,medium,goat|abnormal_posture,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0794,train,goat_0794.jpg,healthy,front,outdoor,close,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0795,train,goat_0795.jpg,healthy,front,good,medium,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0796,train,goat_0796.jpg,healthy,rear,indoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0797,train,goat_0797.jpg,healthy,front,outdoor,far,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0798,train,goat_0798.jpg,multiple_visible_signs,rear,good,medium,goat|nasal_discharge|abnormal_posture,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0799,train,goat_0799.jpg,healthy,front,outdoor,close,goat,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
goat_0800,train,goat_0800.jpg,multiple_visible_signs,rear,outdoor,far,goat|skin_lesion|possible_lameness,NEEDS_REAL_IMAGE_ANNOTATION,placeholder_manifest,NOT_A_DIAGNOSIS
